CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H001 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297094,2017-06-21,A16S366817,H001,CASAN,Florianópolis,Almoxarifado,1.0,,,,1,197.0,244.0,47,47.0,Lido,,419.11,,-39.6,,,379.51,379.51,0
H002 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297116,2017-06-20,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,,,,2,4141.0,4294.0,153,153.0,Informado,,1412.93,,-133.52,,,1279.41,1279.41,0
H003 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297124,2017-06-21,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1.0,,,,1,7656.0,8038.0,382,382.0,Lido,,3682.28,,-347.97,,,3334.31,3334.3100000000004,0
H004 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297086,2017-06-20,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,,,,1,2131.0,2240.0,109,109.0,Lido,,1023.04,,-96.68,,,926.36,926.3599999999999,0
H005 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297078,2017-06-20,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,,,,1,8930.0,9435.0,505,505.0,Informado,,4880.4,,-461.19,,,4419.21,4419.21,0
H006 2017 Junho,Medidor faturado pela UFSC,2017,Junho,9185569,2017-06-20,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,,,,1,2861.0,2861.0,0,10.0,Informado,,58.7,,-5.55,,,53.15,53.150000000000006,0
H007 2017 Junho,Medidor faturado pela UFSC,2017,Junho,9185550,2017-06-20,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,,,,1,3817.0,3898.0,81,81.0,Lido,,750.3,,-70.9,,,679.4,679.4,0
H008 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297159,2017-06-21,C11C010187,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,,,,1,8004.0,8524.0,520,520.0,Lido,,5026.51,,-475.01,,,4551.5,4551.5,0
H009 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297140,2017-06-21,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,,,,1,2161.0,2247.0,86,86.0,Lido,,799.0,,-75.5,,,723.5,723.5,0
H010 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2297132,2017-06-21,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,,,,1,340.0,360.0,20,20.0,Informado,,156.11,,-14.74,,,141.37,141.37,0
H011 2017 Junho,Medidor faturado pela UFSC,2017,Junho,8149615,2017-06-21,C11C005249,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,12331.0,13204.0,873,873.0,Lido,,8465.01,,-799.94,,,7665.07,7665.07,0
H014 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296969,2017-06-20,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,278740.0,291146.0,12406,12406.0,Informado,,121069.95,121069.95,-22882.23,,,219257.67,219257.66999999998,0
H015 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296918,2017-06-20,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,1085.0,1114.0,29,29.0,Lido,,243.78,243.78,-46.08,,,441.48,441.48,0
H017 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296950,2017-06-20,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,16158.0,17181.0,1023,1023.0,Informado,,9926.13,9926.13,-1876.04,,,17976.22,17976.219999999998,0
H018 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296640,2017-06-20,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,1047.0,1127.0,80,80.0,Lido,,740.56,740.56,-139.96,,,1341.16,1341.1599999999999,0
H019 2017 Junho,Medidor faturado pela UFSC,2017,Junho,9097821,2017-06-20,C11C005250,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,1460.0,1666.0,206,206.0,Lido,,2062.34,2062.34,-389.78,,,3734.9,3734.9000000000005,0
H020 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296829,2017-06-20,C11C009540,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,15253.0,16248.0,995,995.0,Lido,,9653.39,9653.39,-1824.49,,,17482.29,17482.289999999997,0
H021 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296632,2017-06-20,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,2520.0,2558.0,38,38.0,Informado,,292.73,292.73,-55.32,,,530.14,530.14,0
H023 2017 Junho,Medidor faturado pela UFSC,2017,Junho,2296934,2017-06-20,B10C010114,H023,CASAN,Florianópolis,Associação Volantes 1,1.0,,,,1,2242.0,2544.0,302,302.0,Lido,,2903.01,2903.01,-548.67,,,5257.35,5257.35,0
