CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H001 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297094,Florianópolis - Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1,0,0,0,1,1213.0,1238.0,25.0,25.0,LIDO,OK,323.36,323.36,-61.110000000000014,0,0.0,585.61,585.61,0
H002 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297116,Florianópolis - Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1,0,1,0,2,2811.0,2854.0,43.0,43.0,LIDO,OK,538.85,538.85,-101.85000000000002,0,0.0,975.85,975.85,0
H003 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297124,Florianópolis - Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1,0,0,0,1,9251.0,9570.0,319.0,319.0,LIDO,OK,4853.9,4853.9,-917.3799999999992,0,0.0,8790.42,8790.42,0
H004 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297086,Florianópolis - Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1,0,0,0,1,1515.0,1663.0,148.0,148.0,LIDO/REVISÃO,ALTO CONSUMO,2218.79,2218.79,-419.3499999999999,0,0.0,4018.23,4018.23,0
H005 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297078,Florianópolis - Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1,0,0,0,1,320.0,473.0,153.0,153.0,LIDO,ALTO CONSUMO,2295.84,2295.84,-1288.0700000000002,0,0.0,3303.61,3303.61,0
H006 2024 Maio,Medidor faturado pela UFSC,2024,Maio,9185569,Florianópolis - Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1,0,0,0,1,226.0,229.0,3.0,3.0,LIDO,OK,53.78,53.78,-10.170000000000002,0,0.0,97.39,97.39,0
H007 2024 Maio,Medidor faturado pela UFSC,2024,Maio,9185550,Florianópolis - Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1,0,0,0,1,6531.0,6658.0,127.0,127.0,LIDO,ALTO CONSUMO,1895.18,1895.18,-375.44000000000005,0,0.0,3414.92,3414.92,0
H008 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297159,Florianópolis - Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1,0,0,0,1,1263.0,1605.0,342.0,342.0,LIDO,OK,5208.33,5208.33,-1439.0699999999997,0,0.0,8977.59,8977.59,0
H009 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297140,Florianópolis - Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1,0,0,0,1,25.0,26.0,1.0,1.0,LIDO,ALTO CONSUMO,42.8,42.8,-8.099999999999994,0,0.0,77.5,77.5,0
H010 2024 Maio,Medidor faturado pela UFSC,2024,Maio,2297132,Florianópolis - Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1,0,0,0,1,2570.0,2589.0,19.0,19.0,MÉDIO,CONSTRUIR ABRIGO,230.9,230.9,-256.23,0,0.0,205.57,205.57,0
