CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H001 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297094,Trindade,A16S366817,H001,CASAN,Florianópolis - Trindade,Almoxarifado e Transportes (PU 11 e 06),1,0,0,0,1,1348,1350.0,2.0,2,LIDO,0,38.17,0.0,-3.61,0.0,0,34.56,34.56,0.0
H002 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297116,Trindade,A04S381708,H002,CASAN,Florianópolis - Trindade,"Patrimônio e Digitalização (DAG08 e 06), LAMAQ (CCB20)",1,0,1,0,2,6259,6291.0,32.0,32,LIDO,0,291.94,0.0,-27.59,0.0,0,264.35,264.35,0.0
H003 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297124,Trindade,C11C010369,H003,CASAN,Florianópolis - Trindade,Biotério Central (BIC 01 a 10),1,0,0,0,1,22273,22327.0,54.0,54,LIDO/REVISÃO,CONFIRMACAO LEITURA,608.81,0.0,-57.53,0.0,0,551.28,551.28,0.0
H004 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297086,Trindade,B17C002619,H004,CASAN,Florianópolis - Trindade,"PU - Carpintaria e Serralheria (DAG01, 02 e 03)",1,0,0,0,1,2945,3064.0,119.0,119,LIDO/REVISÃO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,1400.51,0.0,-132.35,0.0,0,1268.16,1268.16,0.0
H005 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297078,Trindade,B10C010667,H005,CASAN,Florianópolis - Trindade,"Engenharia Química - (CTC 19, 20, 21, 24 e 46)",1,0,0,0,1,19881,19910.0,29.0,29,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,304.31,0.0,-28.76,0.0,0,275.55,275.55,0.0
H006 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,9185569,Trindade,A11C032611,H006,CASAN,Florianópolis - Trindade,Eng. Civil Bloco D,1,0,0,0,1,9,9.0,0.0,0,LIDO,HIDRÔMETRO PARADO.,29.49,0.0,-2.78,0.0,0,26.71,26.709999999999997,0.0
H007 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,9185550,Trindade,A11C047521,H007,CASAN,Florianópolis - Trindade,"Eng. Civil Bloco A, B e C",1,0,0,0,1,2239,2370.0,131.0,131,LIDO,0,1546.67,0.0,-146.16,0.0,0,1400.51,1400.51,0.0
H008 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297159,Trindade,C11C010187,H008,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (Hid., Elé., Vidra.) e Redondo",1,0,0,0,1,32379,32568.0,189.0,189,LIDO/REVISÃO,CONFIRMACAO LEITURA,2253.11,0.0,-212.92,0.0,0,2040.19,2040.19,0.0
H009 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297140,Trindade,Y11C052787,H009,CASAN,Florianópolis - Trindade,PU - Prefeitura Universitária (Edificação antiga da PU),1,0,0,0,1,62,62.0,0.0,0,LIDO,HIDRÔMETRO PARADO.,29.49,0.0,-2.78,0.0,0,26.71,26.709999999999997,0.0
H010 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2297132,Trindade,C11C010472,H010,CASAN,Florianópolis - Trindade,"PU - Prefeitura Universitária (DPAE, DFO, DMPI)",1,0,0,0,1,1695,1695.0,0.0,0,LIDO/REVISÃO,CONFIRMACAO LEITURA,29.49,0.0,-2.78,0.0,0,26.71,26.709999999999997,0.0
H011 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,8149615,Trindade,C11C005249,H011,CASAN,Florianópolis - Trindade,"CCB - Blocos A, B, C e D - 1 - Córrego Grande",1,0,0,0,1,36134,36179.0,45.0,45,LIDO/REVISÃO,CONFIRMACAO LEITURA,499.19,0.0,-47.17,0.0,0,452.02,452.02,0.0
H014 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2296969,Trindade,J15AA00002,H014,CASAN,Florianópolis  HU,Hospital Universitário - EBSERH,51,0,6,1,58,686572,692675.0,6103.0,6103,LIDO/REVISÃO,0,72538.17,72538.17,-13709.71,0.0,0,131366.62,131366.63,-0.010000000009313226
H015 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2296918,Trindade,B10C013878,H015,CASAN,Florianópolis - Trindade,Moradia Estudantil - Casa,1,0,0,0,1,279,295.0,16.0,16,LIDO,0,145.97,145.97,-27.59,0.0,0,264.35,264.35,0.0
H017 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2296950,Trindade,C11C001906,H017,CASAN,Florianópolis - Trindade,CCS - Centro de Ciências da Saúde,1,0,0,0,1,7128,7363.0,235.0,235,LIDO,ALTO CONSUMO: O VOLUME FORNECIDO ULTRAPASSOU 30% A SUA MÉDIA. VERIFIQUE AS INSTALAÇÕES INTERNAS E EVITE DESPERDÍCIOS.,2813.39,2813.39,-531.73,0.0,0,5095.05,5095.049999999999,0.0
H018 2020 Setembro,Medidor faturado pela UFSC,2020,Setembro,2296640,Trindade,A13C043935,H018,CASAN,Florianópolis - Trindade,SSI - Secretaria de Assuntos Institucionais,1,0,0,0,1,3284,3322.0,38.0,38,LIDO,0,413.93,413.93,-78.24,0.0,0,749.62,749.62,0.0
