CODIGO,CATEGORIA,ANO,MES,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_CONSUMIDO,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,VERIFICACAO,DIFERENCA
H001 2015 Dezembro,1,2015,Dezembro,2297094,2015-12-21 00:00:00,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1.0,,,,1,3107,3142,35.0,35,Lido,,272.73,,-25.77,,,246.96,246.96,0
H002 2015 Dezembro,2,2015,Dezembro,2297116,2015-12-21 00:00:00,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,,,,2,3077,3089,12.0,20,Mínimo,,105.94,,-10.02,,,95.92,95.92,0
H003 2015 Dezembro,3,2015,Dezembro,2297124,2015-12-21 00:00:00,C11C010369,H003,CASAN,Florianópolis,Biotério Central,1.0,,,,1,1416,1743,327.0,327,Lido,,2839.56,,-268.35,,,2571.21,2571.21,0
H004 2015 Dezembro,4,2015,Dezembro,2297086,2015-12-21 00:00:00,Y11C059545,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,,,,1,393,482,89.0,89,Lido,,747.42,,-70.63,,,676.79,676.79,0
H005 2015 Dezembro,5,2015,Dezembro,2297078,2015-12-21 00:00:00,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,,,,1,5211,5382,171.0,171,Lido,,1468.24,,-138.75,,,1329.49,1329.49,0
H006 2015 Dezembro,6,2015,Dezembro,9185569,2015-12-21 00:00:00,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,,,,1,2443,2477,34.0,34,Lido,,263.94,,-24.95,,,238.99,238.99,0
H007 2015 Dezembro,7,2015,Dezembro,9185550,2015-12-21 00:00:00,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,,,,1,2474,2551,77.0,77,Lido,,641.93,,-60.66,,,581.27,581.27,0
H008 2015 Dezembro,8,2015,Dezembro,2297159,2015-12-21 00:00:00,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,,,,1,13962,14573,611.0,611,Lido,,5336.06,,-504.25,,,4831.81,4831.81,0
H009 2015 Dezembro,9,2015,Dezembro,2297140,2015-12-21 00:00:00,Y11C052787,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,,,,1,1496,1528,32.0,32,Lido,,246.36,,-23.28,,,223.08,223.08,0
H010 2015 Dezembro,10,2015,Dezembro,2297132,2015-12-23 00:00:00,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,,,,1,140,144,4.0,10,Informado,,52.97,,-5.0,,,47.97,47.97,0
H011 2015 Dezembro,11,2015,Dezembro,8149615,2015-12-21 00:00:00,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,24277,25369,1092.0,1092,Lido,,9564.29,,-903.83,,,8660.46,8660.46,0
H014 2015 Dezembro,12,2015,Dezembro,2296969,2015-12-21 00:00:00,J15AA00002,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,55733,67277,11544.0,11544,Lido,,101478.83,101478.83,-19179.5,,,183778.16,183778.16,0
H015 2015 Dezembro,13,2015,Dezembro,2296918,-,-,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,1.0,,,,1,-,-,,10,tomadas,,52.97,52.97,-10.02,,,95.92,95.92,0
H017 2015 Dezembro,14,2015,Dezembro,2296950,2015-12-21 00:00:00,C11C001906,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,3265,4381,1116.0,1116,Lido,,9775.26,9775.26,-1847.53,,,17702.99,17702.99,0
H018 2015 Dezembro,15,2015,Dezembro,2296640,2015-12-22 00:00:00,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,337,385,48.0,48,Lido,,387.01,387.01,-73.14,,,700.88,700.88,0
H019 2015 Dezembro,16,2015,Dezembro,9097821,2015-12-22 00:00:00,B10C012857,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,315,8391,8076.0,238,Informado,,2178.72,2178.72,-411.77,,,3945.67,3945.67,0
